year_month,variable,value
2020-10,antiquing,27.23333333333332
2020-11,antiquing,3.8333333333333215
2020-12,antiquing,-7.1666666666666785
2021-01,antiquing,13.338888888888889
2021-02,antiquing,14.838888888888874
2021-03,antiquing,8.711111111111123
2021-04,antiquing,3.1111111111111
2021-05,antiquing,-3.888888888888893
2021-06,antiquing,4.1111111111111
2021-07,antiquing,-14.688888888888897
2021-08,antiquing,11.711111111111109
2021-09,antiquing,30.711111111111094
2021-10,antiquing,19.7111111111111
2020-03,archery,-4.06666666666667
2020-04,archery,-4.066666666666677
2020-05,archery,1.1333333333333329
2020-06,archery,4.93333333333333
2020-07,archery,0.9333333333333371
2020-08,archery,0.9333333333333371
2020-09,archery,11.733333333333334
2020-10,archery,10.533333333333339
2020-11,archery,2.933333333333337
2020-12,archery,2.7333333333333343
2021-01,archery,1.5222222222222257
2021-02,archery,-2.1444444444444315
2021-03,archery,5.511111111111106
2021-04,archery,8.511111111111106
2021-05,archery,5.711111111111109
2021-06,archery,5.511111111111106
2021-07,archery,27.511111111111113
2021-08,archery,6.511111111111113
2021-09,archery,8.31111111111111
2021-10,archery,6.111111111111114
2020-03,astronomy,-0.10000000000000142
2020-04,astronomy,-0.10000000000000853
2020-05,astronomy,-0.9000000000000057
2020-06,astronomy,8.5
2020-07,astronomy,19.499999999999993
2020-08,astronomy,5.5
2020-09,astronomy,16.300000000000004
2020-10,astronomy,-0.29999999999999005
2020-11,astronomy,-4.5
2020-12,astronomy,14.300000000000018
2021-01,astronomy,-7.316666666666649
2021-02,astronomy,-7.816666666666649
2021-03,astronomy,0.3333333333333286
2021-04,astronomy,-7.666666666666671
2021-05,astronomy,-2.4666666666666686
2021-06,astronomy,7.933333333333337
2021-07,astronomy,8.93333333333333
2021-08,astronomy,-2.066666666666663
2021-09,astronomy,-8.266666666666659
2021-10,astronomy,-6.86666666666666
2020-03,audiophile,-12.411111111111126
2020-04,audiophile,1.3888888888888857
2020-05,audiophile,13.988888888888894
2020-06,audiophile,18.58888888888889
2020-07,audiophile,8.388888888888886
2020-08,audiophile,4.18888888888889
2020-09,audiophile,-8.811111111111103
2020-10,audiophile,10.788888888888899
2020-11,audiophile,7.9888888888889085
2020-12,audiophile,-8.811111111111103
2021-01,audiophile,-7.012962962962959
2021-02,audiophile,9.820370370370384
2021-03,audiophile,3.251851851851839
2021-04,audiophile,-7.9481481481481495
2021-05,audiophile,3.651851851851859
2021-06,audiophile,-3.7481481481481467
2021-07,audiophile,5.0518518518518505
2021-08,audiophile,0.8518518518518547
2021-09,audiophile,-13.148148148148138
2021-10,audiophile,4.451851851851863
2020-03,axe throwing,-23.32222222222225
2020-04,axe throwing,-55.32222222222225
2020-05,axe throwing,-47.72222222222226
2020-06,axe throwing,-33.12222222222225
2020-07,axe throwing,-32.72222222222224
2020-08,axe throwing,-25.122222222222234
2020-09,axe throwing,-23.32222222222225
2020-10,axe throwing,-9.322222222222251
2020-11,axe throwing,-23.722222222222243
2020-12,axe throwing,-26.322222222222237
2021-01,axe throwing,-18.37592592592597
2021-02,axe throwing,-6.209259259259284
2021-03,axe throwing,-8.096296296296345
2021-04,axe throwing,-7.0962962962963445
2021-05,axe throwing,-11.496296296296336
2021-06,axe throwing,-4.896296296296342
2021-07,axe throwing,-2.496296296296336
2021-08,axe throwing,-12.896296296296327
2021-09,axe throwing,-20.096296296296345
2021-10,axe throwing,-13.09629629629633
2020-03,backgammon,32.89999999999999
2020-04,backgammon,50.3
2020-05,backgammon,31.699999999999996
2020-06,backgammon,23.300000000000004
2020-07,backgammon,22.9
2020-08,backgammon,17.1
2020-09,backgammon,18.300000000000004
2020-10,backgammon,14.100000000000001
2020-11,backgammon,18.30000000000001
2020-12,backgammon,31.500000000000014
2021-01,backgammon,14.25
2021-02,backgammon,22.750000000000007
2021-03,backgammon,14.066666666666656
2021-04,backgammon,15.466666666666661
2021-05,backgammon,15.86666666666666
2021-06,backgammon,10.466666666666669
2021-07,backgammon,7.066666666666663
2021-08,backgammon,17.266666666666666
2021-09,backgammon,10.466666666666676
2021-10,backgammon,17.266666666666673
2020-03,backpacking,-19.355555555555533
2020-04,backpacking,-20.555555555555543
2020-05,backpacking,-6.355555555555526
2020-06,backpacking,13.444444444444457
2020-07,backpacking,18.64444444444446
2020-08,backpacking,23.24444444444444
2020-09,backpacking,14.444444444444443
2020-10,backpacking,7.044444444444437
2020-11,backpacking,3.8444444444444485
2020-12,backpacking,2.8444444444444414
2021-01,backpacking,0.4185185185185176
2021-02,backpacking,-3.2481481481481467
2021-03,backpacking,3.5259259259259466
2021-04,backpacking,0.3259259259259437
2021-05,backpacking,-2.4740740740740534
2021-06,backpacking,-0.6740740740740563
2021-07,backpacking,-1.4740740740740534
2021-08,backpacking,-1.8740740740740733
2021-09,backpacking,2.3259259259259295
2021-10,backpacking,5.925925925925924
2020-03,badminton,0.8555555555555578
2020-04,badminton,2.8555555555555507
2020-05,badminton,6.455555555555556
2020-06,badminton,7.455555555555552
2020-07,badminton,5.055555555555554
2020-08,badminton,-14.74444444444444
2020-09,badminton,1.4555555555555522
2020-10,badminton,-2.744444444444447
2020-11,badminton,-3.9444444444444393
2020-12,badminton,-0.34444444444444144
2021-01,badminton,-0.16851851851852473
2021-02,badminton,-3.001851851851846
2021-03,badminton,-1.192592592592593
2021-04,badminton,1.8074074074073998
2021-05,badminton,4.407407407407405
2021-06,badminton,8.407407407407405
2021-07,badminton,43.007407407407406
2021-08,badminton,4.207407407407409
2021-09,badminton,5.407407407407405
2021-10,badminton,6.2074074074074055
2020-03,baking,9.47777777777776
2020-04,baking,45.877777777777766
2020-05,baking,29.67777777777777
2020-06,baking,10.677777777777777
2020-07,baking,3.4777777777777743
2020-08,baking,5.077777777777769
2020-09,baking,4.87777777777778
2020-10,baking,10.87777777777778
2020-11,baking,9.87777777777778
2020-12,baking,12.477777777777789
2021-01,baking,1.7907407407407376
2021-02,baking,3.6240740740740733
2021-03,baking,-3.9629629629629832
2021-04,baking,-4.56296296296297
2021-05,baking,-4.762962962962973
2021-06,baking,-7.762962962962966
2021-07,baking,-7.962962962962969
2021-08,baking,-7.362962962962975
2021-09,baking,-6.562962962962963
2021-10,baking,-0.5629629629629633
2020-03,bartending,-34.68888888888888
2020-04,bartending,-51.888888888888886
2020-05,bartending,-47.68888888888888
2020-06,bartending,-41.28888888888889
2020-07,bartending,-41.28888888888889
2020-08,bartending,-43.888888888888886
2020-09,bartending,-36.08888888888889
2020-10,bartending,-27.28888888888889
2020-11,bartending,-24.288888888888877
2020-12,bartending,-26.08888888888889
2021-01,bartending,-40.9037037037037
2021-02,bartending,-36.23703703703704
2021-03,bartending,-32.51851851851852
2021-04,bartending,-21.718518518518508
2021-05,bartending,-22.518518518518505
2021-06,bartending,-19.118518518518513
2021-07,bartending,-22.118518518518513
2021-08,bartending,-22.718518518518508
2021-09,bartending,-12.918518518518525
2021-10,bartending,-9.118518518518513
2020-03,base jumping,7.37777777777778
2020-04,base jumping,4.777777777777775
2020-05,base jumping,-11.822222222222226
2020-06,base jumping,6.377777777777776
2020-07,base jumping,3.177777777777779
2020-08,base jumping,8.77777777777778
2020-09,base jumping,9.377777777777775
2020-10,base jumping,1.7777777777777768
2020-11,base jumping,6.37777777777778
2020-12,base jumping,8.37777777777778
2021-01,base jumping,10.707407407407407
2021-02,base jumping,0.7074074074074055
2021-03,base jumping,14.437037037037037
2021-04,base jumping,11.837037037037037
2021-05,base jumping,22.23703703703703
2021-06,base jumping,17.437037037037037
2021-07,base jumping,12.237037037037041
2021-08,base jumping,10.837037037037039
2021-09,base jumping,7.437037037037033
2021-10,base jumping,9.837037037037035
2020-03,baseball,-33.69999999999999
2020-04,baseball,-65.89999999999996
2020-05,baseball,-67.09999999999997
2020-06,baseball,-62.49999999999997
2020-07,baseball,-17.699999999999996
2020-08,baseball,-10.5
2020-09,baseball,-8.300000000000004
2020-10,baseball,-14.700000000000017
2020-11,baseball,-9.70000000000002
2020-12,baseball,-5.500000000000021
2021-01,baseball,-9.450000000000017
2021-02,baseball,-12.950000000000017
2021-03,baseball,-17.39999999999999
2021-04,baseball,-16.599999999999966
2021-05,baseball,-2.7999999999999687
2021-06,baseball,3.8000000000000114
2021-07,baseball,-0.3999999999999915
2021-08,baseball,0.7999999999999972
2021-09,baseball,-2.0
2021-10,baseball,-2.40000000000002
2020-03,basketball,-50.52222222222224
2020-04,basketball,-20.322222222222216
2020-05,basketball,-12.32222222222222
2020-06,basketball,-13.12222222222222
2020-07,basketball,-10.122222222222227
2020-08,basketball,-9.922222222222217
2020-09,basketball,-8.922222222222207
2020-10,basketball,-13.322222222222209
2020-11,basketball,-29.322222222222216
2020-12,basketball,-12.522222222222211
2021-01,basketball,-18.542592592592584
2021-02,basketball,-17.042592592592555
2021-03,basketball,-9.96296296296299
2021-04,basketball,-9.762962962962952
2021-05,basketball,-11.762962962962959
2021-06,basketball,-10.562962962962956
2021-07,basketball,-0.5629629629629704
2021-08,basketball,-5.3629629629629605
2021-09,basketball,-11.362962962962946
2021-10,basketball,-10.762962962962945
2020-03,beach volleyball,1.3444444444444437
2020-04,beach volleyball,-0.2555555555555613
2020-05,beach volleyball,-0.05555555555555669
2020-06,beach volleyball,0.5444444444444412
2020-07,beach volleyball,0.3444444444444392
2020-08,beach volleyball,-18.455555555555556
2020-09,beach volleyball,1.7444444444444422
2020-10,beach volleyball,1.1444444444444422
2020-11,beach volleyball,1.5444444444444523
2020-12,beach volleyball,1.9444444444444438
2021-01,beach volleyball,1.5018518518518453
2021-02,beach volleyball,2.668518518518524
2021-03,beach volleyball,2.0592592592592585
2021-04,beach volleyball,2.459259259259253
2021-05,beach volleyball,2.6592592592592577
2021-06,beach volleyball,2.2592592592592555
2021-07,beach volleyball,17.059259259259253
2021-08,beach volleyball,8.25925925925926
2021-09,beach volleyball,2.459259259259257
2021-10,beach volleyball,2.8592592592592574
2020-03,beachcombing,-40.955555555555556
2020-04,beachcombing,-30.35555555555557
2020-05,beachcombing,-1.1555555555555372
2020-06,beachcombing,-32.755555555555546
2020-07,beachcombing,-7.355555555555554
2020-08,beachcombing,-38.75555555555556
2020-09,beachcombing,19.84444444444445
2020-10,beachcombing,3.444444444444443
2020-11,beachcombing,-30.555555555555543
2020-12,beachcombing,41.04444444444445
2021-01,beachcombing,-24.914814814814825
2021-02,beachcombing,-21.914814814814818
2021-03,beachcombing,-2.407407407407412
2021-04,beachcombing,5.192592592592575
2021-05,beachcombing,-17.60740740740738
2021-06,beachcombing,-18.207407407407402
2021-07,beachcombing,-27.807407407407396
2021-08,beachcombing,-30.207407407407402
2021-09,beachcombing,5.3925925925925995
2021-10,beachcombing,20.992592592592594
2020-03,beauty pageant,0.9444444444444571
2020-04,beauty pageant,-2.6555555555555443
2020-05,beauty pageant,0.5444444444444514
2020-06,beauty pageant,4.944444444444457
2020-07,beauty pageant,-5.255555555555546
2020-08,beauty pageant,5.9444444444444535
2020-09,beauty pageant,-0.055555555555557135
2020-10,beauty pageant,1.9444444444444535
2020-11,beauty pageant,-1.8555555555555507
2020-12,beauty pageant,-18.855555555555547
2021-01,beauty pageant,-4.931481481481459
2021-02,beauty pageant,-1.7648148148147982
2021-03,beauty pageant,22.392592592592607
2021-04,beauty pageant,20.79259259259261
2021-05,beauty pageant,12.992592592592601
2021-06,beauty pageant,16.3925925925926
2021-07,beauty pageant,11.192592592592604
2021-08,beauty pageant,11.392592592592607
2021-09,beauty pageant,1.3925925925925995
2021-10,beauty pageant,4.392592592592607
2020-03,beekeeping,4.411111111111126
2020-04,beekeeping,8.411111111111126
2020-05,beekeeping,13.411111111111126
2020-06,beekeeping,10.211111111111123
2020-07,beekeeping,3.4111111111111256
2020-08,beekeeping,15.811111111111117
2020-09,beekeeping,8.411111111111126
2020-10,beekeeping,9.01111111111112
2020-11,beekeeping,14.411111111111111
2020-12,beekeeping,12.011111111111106
2021-01,beekeeping,-8.18703703703703
2021-02,beekeeping,-10.687037037037022
2021-03,beekeeping,-6.118518518518506
2021-04,beekeeping,-12.1185185185185
2021-05,beekeeping,-10.1185185185185
2021-06,beekeeping,-4.318518518518509
2021-07,beekeeping,-1.1185185185185063
2021-08,beekeeping,14.281481481481492
2021-09,beekeeping,8.881481481481497
2021-10,beekeeping,4.481481481481492
2020-03,billiards,-29.81111111111113
2020-04,billiards,-37.6111111111111
2020-05,billiards,-28.011111111111106
2020-06,billiards,-14.811111111111103
2020-07,billiards,-18.211111111111123
2020-08,billiards,-17.611111111111114
2020-09,billiards,-12.6111111111111
2020-10,billiards,-9.211111111111109
2020-11,billiards,-18.011111111111106
2020-12,billiards,-27.21111111111111
2021-01,billiards,-23.646296296296285
2021-02,billiards,-12.146296296296285
2021-03,billiards,-11.948148148148164
2021-04,billiards,-4.748148148148147
2021-05,billiards,-2.148148148148138
2021-06,billiards,2.0518518518518505
2021-07,billiards,8.651851851851845
2021-08,billiards,0.2518518518518533
2021-09,billiards,2.2518518518518533
2021-10,billiards,0.651851851851859
2020-03,birdwatching,-9.377777777777773
2020-04,birdwatching,3.822222222222223
2020-05,birdwatching,49.42222222222221
2020-06,birdwatching,56.42222222222221
2020-07,birdwatching,15.422222222222217
2020-08,birdwatching,30.62222222222222
2020-09,birdwatching,10.822222222222209
2020-10,birdwatching,23.022222222222215
2020-11,birdwatching,-0.9777777777777885
2020-12,birdwatching,11.022222222222211
2021-01,birdwatching,19.325925925925915
2021-02,birdwatching,33.65925925925925
2021-03,birdwatching,5.4296296296296305
2021-04,birdwatching,33.62962962962963
2021-05,birdwatching,2.2296296296296134
2021-06,birdwatching,10.229629629629613
2021-07,birdwatching,-14.77037037037038
2021-08,birdwatching,-9.570370370370377
2021-09,birdwatching,-1.370370370370381
2021-10,birdwatching,14.829629629629622
2020-03,blacksmithing,4.944444444444443
2020-04,blacksmithing,9.544444444444444
2020-05,blacksmithing,8.54444444444443
2020-06,blacksmithing,0.34444444444442723
2020-07,blacksmithing,-4.055555555555557
2020-08,blacksmithing,-3.8555555555555614
2020-09,blacksmithing,-8.655555555555566
2020-10,blacksmithing,-5.855555555555561
2020-11,blacksmithing,22.74444444444444
2020-12,blacksmithing,9.344444444444441
2021-01,blacksmithing,13.068518518518509
2021-02,blacksmithing,14.901851851851845
2021-03,blacksmithing,9.392592592592589
2021-04,blacksmithing,10.992592592592587
2021-05,blacksmithing,10.992592592592572
2021-06,blacksmithing,34.79259259259257
2021-07,blacksmithing,18.392592592592592
2021-08,blacksmithing,-8.407407407407419
2021-09,blacksmithing,-13.207407407407423
2021-10,blacksmithing,-4.407407407407419
2020-03,blogging,2.4000000000000057
2020-04,blogging,2.20000000000001
2020-05,blogging,2.4000000000000057
2020-06,blogging,1.8000000000000114
2020-07,blogging,4.20000000000001
2020-08,blogging,-7.999999999999993
2020-09,blogging,-0.19999999999998863
2020-10,blogging,4.400000000000006
2020-11,blogging,-2.5999999999999943
2020-12,blogging,-3.999999999999993
2021-01,blogging,-9.399999999999991
2021-02,blogging,-7.066666666666663
2021-03,blogging,-9.333333333333329
2021-04,blogging,-11.533333333333324
2021-05,blogging,-5.333333333333329
2021-06,blogging,-3.93333333333333
2021-07,blogging,-3.5333333333333243
2021-08,blogging,-3.733333333333327
2021-09,blogging,-2.933333333333323
2021-10,blogging,10.666666666666671
2020-03,bmx,0.7444444444444542
2020-04,bmx,20.34444444444445
2020-05,bmx,33.144444444444446
2020-06,bmx,28.74444444444444
2020-07,bmx,22.344444444444434
2020-08,bmx,17.54444444444445
2020-09,bmx,18.544444444444444
2020-10,bmx,20.74444444444444
2020-11,bmx,15.344444444444449
2020-12,bmx,17.74444444444444
2021-01,bmx,14.368518518518513
2021-02,bmx,6.535185185185185
2021-03,bmx,21.9925925925926
2021-04,bmx,21.592592592592595
2021-05,bmx,12.392592592592592
2021-06,bmx,13.992592592592587
2021-07,bmx,28.592592592592595
2021-08,bmx,12.792592592592598
2021-09,bmx,-0.20740740740740904
2021-10,bmx,1.9925925925925867
2020-03,board sports,0.1888888888888829
2020-04,board sports,-6.211111111111123
2020-05,board sports,19.18888888888889
2020-06,board sports,17.388888888888893
2020-07,board sports,28.58888888888888
2020-08,board sports,8.388888888888893
2020-09,board sports,15.188888888888883
2020-10,board sports,8.988888888888887
2020-11,board sports,-9.811111111111103
2020-12,board sports,3.188888888888897
2021-01,board sports,-0.4462962962963104
2021-02,board sports,13.720370370370382
2021-03,board sports,14.91851851851851
2021-04,board sports,4.518518518518505
2021-05,board sports,5.918518518518518
2021-06,board sports,4.1185185185185205
2021-07,board sports,17.318518518518516
2021-08,board sports,4.118518518518528
2021-09,board sports,9.918518518518518
2021-10,board sports,9.718518518518522
2020-03,boardgames,49.188888888888876
2020-04,boardgames,45.58888888888889
2020-05,boardgames,13.388888888888893
2020-06,boardgames,-4.211111111111109
2020-07,boardgames,-7.4111111111111185
2020-08,boardgames,-11.211111111111109
2020-09,boardgames,-0.21111111111110148
2020-10,boardgames,-6.011111111111106
2020-11,boardgames,5.988888888888901
2020-12,boardgames,-25.6111111111111
2021-01,boardgames,-21.979629629629635
2021-02,boardgames,5.853703703703715
2021-03,boardgames,-1.9481481481481637
2021-04,boardgames,-29.548148148148144
2021-05,boardgames,-23.748148148148147
2021-06,boardgames,-11.348148148148148
2021-07,boardgames,-9.548148148148158
2021-08,boardgames,-14.348148148148148
2021-09,boardgames,-15.348148148148134
2021-10,boardgames,-7.148148148148138
2020-03,bodybuilding,-3.8333333333333464
2020-04,bodybuilding,-4.433333333333334
2020-05,bodybuilding,-1.0333333333333385
2020-06,bodybuilding,-1.8333333333333393
2020-07,bodybuilding,-0.8333333333333428
2020-08,bodybuilding,2.9666666666666544
2020-09,bodybuilding,7.9666666666666615
2020-10,bodybuilding,12.966666666666647
2020-11,bodybuilding,10.16666666666665
2020-12,bodybuilding,14.36666666666666
2021-01,bodybuilding,5.861111111111107
2021-02,bodybuilding,7.694444444444443
2021-03,bodybuilding,8.222222222222207
2021-04,bodybuilding,9.62222222222222
2021-05,bodybuilding,14.022222222222211
2021-06,bodybuilding,13.222222222222214
2021-07,bodybuilding,13.222222222222214
2021-08,bodybuilding,14.022222222222211
2021-09,bodybuilding,18.02222222222221
2021-10,bodybuilding,22.02222222222221
2020-03,bodyweight fitness,61.42222222222222
2020-04,bodyweight fitness,68.22222222222223
2020-05,bodyweight fitness,38.622222222222234
2020-06,bodyweight fitness,-12.777777777777786
2020-07,bodyweight fitness,-2.177777777777777
2020-08,bodyweight fitness,38.82222222222222
2020-09,bodyweight fitness,10.822222222222223
2020-10,bodyweight fitness,-6.777777777777779
2020-11,bodyweight fitness,-4.577777777777769
2020-12,bodyweight fitness,-19.97777777777778
2021-01,bodyweight fitness,1.2259259259259352
2021-02,bodyweight fitness,-27.440740740740736
2021-03,bodyweight fitness,6.962962962962962
2021-04,bodyweight fitness,-11.237037037037027
2021-05,bodyweight fitness,-20.83703703703702
2021-06,bodyweight fitness,-23.23703703703704
2021-07,bodyweight fitness,-30.63703703703704
2021-08,bodyweight fitness,2.362962962962964
2021-09,bodyweight fitness,-23.637037037037032
2021-10,bodyweight fitness,-8.237037037037034
2020-03,bonsai,-1.86666666666666
2020-04,bonsai,4.333333333333343
2020-05,bonsai,22.533333333333346
2020-06,bonsai,18.133333333333326
2020-07,bonsai,18.133333333333333
2020-08,bonsai,14.333333333333336
2020-09,bonsai,21.93333333333333
2020-10,bonsai,9.133333333333326
2020-11,bonsai,9.533333333333331
2020-12,bonsai,17.733333333333327
2021-01,bonsai,31.52222222222222
2021-02,bonsai,20.52222222222222
2021-03,bonsai,28.711111111111116
2021-04,bonsai,24.911111111111126
2021-05,bonsai,24.111111111111114
2021-06,bonsai,15.711111111111109
2021-07,bonsai,12.711111111111109
2021-08,bonsai,15.911111111111111
2021-09,bonsai,6.511111111111106
2021-10,bonsai,7.711111111111109
2020-03,book club,-9.477777777777778
2020-04,book club,-7.477777777777781
2020-05,book club,-25.077777777777776
2020-06,book club,-18.47777777777778
2020-07,book club,-10.877777777777784
2020-08,book club,-11.477777777777781
2020-09,book club,-11.877777777777787
2020-10,book club,-13.877777777777787
2020-11,book club,-14.07777777777778
2020-12,book club,-11.477777777777781
2021-01,book club,-14.657407407407419
2021-02,book club,-15.490740740740748
2021-03,book club,-16.23703703703704
2021-04,book club,-17.237037037037044
2021-05,book club,-31.837037037037035
2021-06,book club,-26.23703703703704
2021-07,book club,-15.637037037037047
2021-08,book club,-18.23703703703704
2021-09,book club,-21.637037037037047
2021-10,book club,-19.637037037037047
2020-03,boxing,-13.31111111111111
2020-04,boxing,-21.91111111111112
2020-05,boxing,-32.911111111111104
2020-06,boxing,-16.911111111111104
2020-07,boxing,-14.711111111111109
2020-08,boxing,-23.31111111111111
2020-09,boxing,-15.711111111111101
2020-10,boxing,0.6888888888888971
2020-11,boxing,11.688888888888897
2020-12,boxing,5.088888888888889
2021-01,boxing,-3.1629629629629648
2021-02,boxing,-6.162962962962958
2021-03,boxing,-8.214814814814815
2021-04,boxing,-0.8148148148148167
2021-05,boxing,-6.8148148148148096
2021-06,boxing,32.18518518518519
2021-07,boxing,2.385185185185186
2021-08,boxing,-4.214814814814815
2021-09,boxing,-6.614814814814807
2021-10,boxing,6.785185185185192
2020-03,breakdancing,-0.29999999999999716
2020-04,breakdancing,-2.5
2020-05,breakdancing,-9.099999999999994
2020-06,breakdancing,0.6999999999999993
2020-07,breakdancing,-9.5
2020-08,breakdancing,-5.5
2020-09,breakdancing,-2.700000000000003
2020-10,breakdancing,-6.700000000000003
2020-11,breakdancing,-6.699999999999996
2020-12,breakdancing,74.9
2021-01,breakdancing,14.283333333333335
2021-02,breakdancing,6.783333333333335
2021-03,breakdancing,1.4000000000000021
2021-04,breakdancing,-3.799999999999997
2021-05,breakdancing,-3.3999999999999986
2021-06,breakdancing,1.3999999999999986
2021-07,breakdancing,37.2
2021-08,breakdancing,29.200000000000003
2021-09,breakdancing,3.0
2021-10,breakdancing,1.0
2020-03,camping,-10.78888888888887
2020-04,camping,-18.18888888888889
2020-05,camping,6.01111111111112
2020-06,camping,20.611111111111114
2020-07,camping,12.6111111111111
2020-08,camping,15.611111111111114
2020-09,camping,11.611111111111093
2020-10,camping,8.011111111111092
2020-11,camping,2.4111111111111008
2020-12,camping,1.6111111111110965
2021-01,camping,0.5462962962962798
2021-02,camping,1.379629629629605
2021-03,camping,5.081481481481504
2021-04,camping,5.681481481481484
2021-05,camping,2.881481481481501
2021-06,camping,-3.5185185185185333
2021-07,camping,-7.518518518518533
2021-08,camping,-4.518518518518505
2021-09,camping,7.48148148148146
2021-10,camping,7.881481481481458
2020-03,canoeing,-4.588888888888857
2020-04,canoeing,-4.78888888888887
2020-05,canoeing,-5.3888888888888715
2020-06,canoeing,-3.9888888888889085
2020-07,canoeing,-10.988888888888894
2020-08,canoeing,4.411111111111111
2020-09,canoeing,5.411111111111104
2020-10,canoeing,6.211111111111091
2020-11,canoeing,5.81111111111111
2020-12,canoeing,7.211111111111109
2021-01,canoeing,6.212962962962962
2021-02,canoeing,5.046296296296287
2021-03,canoeing,6.281481481481514
2021-04,canoeing,8.081481481481497
2021-05,canoeing,-11.518518518518505
2021-06,canoeing,-14.118518518518528
2021-07,canoeing,-23.118518518518528
2021-08,canoeing,-4.718518518518522
2021-09,canoeing,1.281481481481471
2021-10,canoeing,7.081481481481461
2020-03,canyoning,-3.7555555555555458
2020-04,canyoning,-1.555555555555543
2020-05,canyoning,-13.155555555555551
2020-06,canyoning,-7.9555555555555415
2020-07,canyoning,-3.555555555555543
2020-08,canyoning,12.244444444444454
2020-09,canyoning,0.44444444444444997
2020-10,canyoning,0.044444444444454945
2020-11,canyoning,1.4444444444444606
2020-12,canyoning,-1.3555555555555472
2021-01,canyoning,-15.748148148148132
2021-02,canyoning,3.585185185185182
2021-03,canyoning,1.1259259259259409
2021-04,canyoning,14.325925925925944
2021-05,canyoning,18.725925925925928
2021-06,canyoning,8.925925925925938
2021-07,canyoning,24.325925925925944
2021-08,canyoning,38.125925925925934
2021-09,canyoning,48.32592592592594
2021-10,canyoning,76.92592592592594
2020-03,car detailing,-23.999999999999986
2020-04,car detailing,-34.2
2020-05,car detailing,-9.999999999999986
2020-06,car detailing,4.000000000000014
2020-07,car detailing,1.5999999999999943
2020-08,car detailing,1.4000000000000057
2020-09,car detailing,5.599999999999994
2020-10,car detailing,4.199999999999996
2020-11,car detailing,-8.200000000000003
2020-12,car detailing,-5.20000000000001
2021-01,car detailing,3.933333333333323
2021-02,car detailing,-8.400000000000006
2021-03,car detailing,17.93333333333335
2021-04,car detailing,16.733333333333334
2021-05,car detailing,21.93333333333335
2021-06,car detailing,15.933333333333351
2021-07,car detailing,17.53333333333333
2021-08,car detailing,17.333333333333343
2021-09,car detailing,14.533333333333331
2021-10,car detailing,10.133333333333326
2020-03,car racing,4.544444444444437
2020-04,car racing,0.34444444444443434
2020-05,car racing,-2.6555555555555586
2020-06,car racing,8.344444444444434
2020-07,car racing,11.744444444444433
2020-08,car racing,10.944444444444436
2020-09,car racing,10.744444444444433
2020-10,car racing,9.144444444444431
2020-11,car racing,2.1444444444444315
2020-12,car racing,1.9444444444444358
2021-01,car racing,10.00185185185184
2021-02,car racing,6.168518518518525
2021-03,car racing,11.259259259259252
2021-04,car racing,10.05925925925925
2021-05,car racing,14.05925925925925
2021-06,car racing,23.05925925925925
2021-07,car racing,30.459259259259248
2021-08,car racing,20.65925925925925
2021-09,car racing,13.459259259259241
2021-10,car racing,14.859259259259247
2020-03,car restoration,-13.844444444444449
2020-04,car restoration,-12.444444444444443
2020-05,car restoration,6.555555555555557
2020-06,car restoration,31.75555555555556
2020-07,car restoration,0.9555555555555628
2020-08,car restoration,17.15555555555555
2020-09,car restoration,27.555555555555557
2020-10,car restoration,-6.644444444444446
2020-11,car restoration,11.955555555555556
2020-12,car restoration,15.355555555555554
2021-01,car restoration,8.281481481481478
2021-02,car restoration,4.614814814814821
2021-03,car restoration,11.140740740740739
2021-04,car restoration,8.540740740740745
2021-05,car restoration,6.540740740740745
2021-06,car restoration,-0.2592592592592524
2021-07,car restoration,5.94074074074075
2021-08,car restoration,-3.859259259259261
2021-09,car restoration,17.540740740740745
2021-10,car restoration,21.340740740740742
2020-03,car tuning,22.133333333333326
2020-04,car tuning,10.933333333333323
2020-05,car tuning,-3.6666666666666856
2020-06,car tuning,1.73333333333332
2020-07,car tuning,16.13333333333331
2020-08,car tuning,14.533333333333324
2020-09,car tuning,26.533333333333317
2020-10,car tuning,19.13333333333332
2020-11,car tuning,15.73333333333332
2020-12,car tuning,15.133333333333326
2021-01,car tuning,9.588888888888889
2021-02,car tuning,9.255555555555546
2021-03,car tuning,22.1111111111111
2021-04,car tuning,29.91111111111111
2021-05,car tuning,7.311111111111103
2021-06,car tuning,29.71111111111111
2021-07,car tuning,10.1111111111111
2021-08,car tuning,35.511111111111106
2021-09,car tuning,22.5111111111111
2021-10,car tuning,23.1111111111111
2020-03,caving,-7.8999999999999915
2020-04,caving,-6.899999999999999
2020-05,caving,2.6999999999999957
2020-06,caving,-4.500000000000007
2020-07,caving,-5.5
2020-08,caving,6.499999999999993
2020-09,caving,-12.300000000000018
2020-10,caving,3.099999999999987
2020-11,caving,1.299999999999983
2020-12,caving,12.899999999999991
2021-01,caving,-4.11666666666666
2021-02,caving,14.383333333333319
2021-03,caving,-2.2666666666666586
2021-04,caving,2.7333333333333343
2021-05,caving,-4.666666666666671
2021-06,caving,15.133333333333326
2021-07,caving,-18.866666666666674
2021-08,caving,-7.866666666666674
2021-09,caving,12.333333333333314
2021-10,caving,-13.26666666666668
2020-03,checkers,-12.711111111111109
2020-04,checkers,-9.511111111111106
2020-05,checkers,-8.111111111111114
2020-06,checkers,-12.111111111111114
2020-07,checkers,-5.711111111111123
